BJD	Res	err
5.737910503113822779e+04	3.302653789435936460e-01	2.399396273364346743e-01
5.737996942719434446e+04	2.808718513759345115e-02	2.419427497075271605e-01
5.738097406124865665e+04	-6.714549655315948939e-01	2.411191511461805714e-01
5.738614630625353311e+04	5.803040044864360425e-01	2.451819466539804093e-01
5.738694872872376436e+04	3.597968405002944792e-01	2.441281073255151535e-01
5.738800573108796380e+04	-4.505792335322809095e-01	2.361965167651444986e-01
5.739108672644887702e+04	-3.123046956786197370e-01	2.375992519843309336e-01
5.739415124080735404e+04	-6.472524711316935964e-01	2.447852457803787185e-01
5.739493107354779204e+04	-5.792518023285708750e-02	2.492114736950870324e-01
5.739607887145155837e+04	2.584644267316207333e-01	2.373060913451529308e-01
5.739706415438615659e+04	-1.212417601699655734e-01	2.365020711451294444e-01
5.739810578269722464e+04	-2.225933982239780562e-02	2.375795862548002180e-01
5.739906009629162145e+04	2.425985669939905165e-01	2.352909745982257050e-01
5.740593707657718187e+04	-6.653409653077915209e-01	2.509414295616715918e-01
5.740711138087360450e+04	4.044816805051851816e-01	2.385729941503596796e-01
5.740817011640279816e+04	-4.913815857246817131e-01	2.471393444536068851e-01
5.741299663055427663e+04	-2.131248759375665713e-01	2.391164679402948412e-01
5.741416605086105119e+04	-1.532784040239221213e-02	2.535958329816849766e-01
5.741799256408346992e+04	-4.759050322831797075e-01	2.383188637662673193e-01
5.741904987369654555e+04	5.057807429596863358e-01	2.356266607303492966e-01
5.742413049091137509e+04	-6.751411888441083420e-01	2.417146106540026818e-01
5.742800451114343014e+04	3.125034708235006065e-01	2.506723616671880372e-01
5.742892523945621360e+04	-5.470656227672634486e-01	2.668182552034725208e-01
5.743011207076595747e+04	-1.013974070936285443e-01	2.410266444730548852e-01
5.743097354154312779e+04	3.617863953422926215e-01	2.389044161909530117e-01
5.743316270496119978e+04	-6.886889428628251153e-03	2.424544391966680090e-01
5.743402745144344954e+04	1.493951019845383144e-01	2.355854873277835881e-01
5.743601480222826649e+04	-5.451097251772409891e-01	2.362253500387364313e-01
5.744008916997300548e+04	2.422435537640694747e-01	2.366132092062318282e-01
5.744504099954455887e+04	2.739644280297284240e-01	2.359449794877651607e-01
5.744591617324696563e+04	-9.026054812666046701e-01	2.525412135604475639e-01
5.744800385529352934e+04	-9.925874314841109936e-02	2.371896712745484581e-01
5.744899632747523719e+04	8.015200911566893183e-01	2.346286564973142641e-01
5.745103549944573024e+04	-4.832937603234910284e-01	2.660813505116296773e-01
5.745304763160986477e+04	-3.658642835769825297e-01	2.403705417423406265e-01
5.745398585761812137e+04	5.766460785730771477e-01	2.396556617177242055e-01
5.745509054588233994e+04	-5.840356131166686282e-01	2.393992223240448691e-01
5.745592368632012949e+04	-3.927847929620043033e-02	2.508923456228182025e-01
5.745699621605428547e+04	-2.308801302171872294e-01	2.379801030680451512e-01
5.745802519235028740e+04	1.459881836935323918e-01	2.394007023504059750e-01
5.745902206285212742e+04	-2.657129203421391139e-01	2.366904671971001572e-01
5.746200396878796892e+04	-2.317152631985521793e-01	2.383458187225941660e-01
5.746320205369657924e+04	-1.006520627860822970e-01	2.520432532792560854e-01
5.746493027957682352e+04	1.260084393475153774e-01	2.576568423600449909e-01
5.746995706212560617e+04	-5.739298348750594414e-01	2.485085172025278955e-01
5.747395297524705529e+04	4.069729659021703583e-01	2.489486268176348271e-01
5.747488267371329130e+04	-9.481564558851118818e-01	2.629057906610227091e-01
5.747611970442417805e+04	-3.031347394071133294e-01	2.443286219045801566e-01
5.747689647744099057e+04	1.605142172275009216e-02	2.596588226240078567e-01
5.748217096708052122e+04	1.767705674905641899e-01	2.435059587502655942e-01
5.748505026291837567e+04	-1.741173394892854276e-01	2.349671273271068117e-01
5.748612088859878713e+04	-7.162464447972638482e-03	2.374869973626070607e-01
5.748705030144679040e+04	-3.263534657092606039e-01	2.354821994216803882e-01
5.748807654627154261e+04	1.268101820206055663e-01	2.348470212302079529e-01
5.748902045974098291e+04	-3.463353841132743582e-02	2.367207260115280210e-01
5.748987418026379601e+04	-6.336017078753855003e-01	2.552629306380252427e-01
5.749110286336443096e+04	2.242357396829817162e-01	2.365046095993764419e-01
5.749812560411560116e+04	4.545747052730462201e-01	2.378167768505159430e-01
5.750202758616731444e+04	3.686667531476217619e-01	2.369103739161373678e-01
5.750292689647042425e+04	-4.088057673966289940e-01	2.469852103620539252e-01
5.750718162785549066e+04	-1.102966162534642081e-01	2.461770608489913525e-01
5.750802047395486443e+04	-3.814220535329297945e-01	2.378548041386572276e-01
5.750902094199061685e+04	1.238999673457357176e-01	2.379982446121057527e-01
5.751010377570117271e+04	-9.010677457037274962e-02	2.366657382324200698e-01
5.751194102935169940e+04	1.359495269328903078e-01	2.450900093771980204e-01
5.751285670481258421e+04	-8.303697522140396359e-02	2.612476630733355232e-01
5.752212781735960743e+04	-1.357583206505950102e-01	2.480819358582980749e-01
5.752306670361200668e+04	1.746896535547222129e-01	2.436267252438722997e-01
5.752586391983911017e+04	-5.202417991408907483e-01	2.617474171190657395e-01
5.752706403318127559e+04	-1.635389013101473665e-01	2.465736906542313200e-01
5.752806301495146181e+04	-1.804853863817896809e-01	2.455862973314979492e-01
5.752891144702566089e+04	7.110395532977520361e-02	2.543763726723117236e-01
5.753207976665233582e+04	1.370811131827593954e-01	2.455793983807173231e-01
5.753284654377615516e+04	3.188416678582939312e-03	2.673315912126678628e-01
5.753391784759531583e+04	2.149741730694643138e-01	2.553039435513838051e-01
5.753488145590903150e+04	-6.526151076162420850e-01	2.579723121795624574e-01
