55644.584503 3.52940 0.00128 6.73131 -0.01909 0.14731 0.18602 0.34974 HARPS
55647.579669 3.53000 0.00139 6.72873 -0.02911 0.14073 0.18725 0.34309 HARPS
55904.844515 3.52322 0.00261 6.73601 -0.04069 0.12519 0.18758 0.33798 HARPS
56215.832872 3.52506 0.00145 6.73215 -0.03346 0.14041 0.18664 0.34665 HARPS
56218.796231 3.52296 0.00189 6.73014 -0.03411 0.13755 0.18580 0.34598 HARPS
56218.869392 3.52377 0.00166 6.72434 -0.03511 0.13882 0.18656 0.34382 HARPS
56220.868347 3.52487 0.00116 6.71666 -0.02577 0.13725 0.18525 0.34282 HARPS
56229.718390 3.53056 0.00174 6.72596 -0.03284 0.14144 0.18721 0.34005 HARPS
56229.871401 3.52591 0.00147 6.72212 -0.02970 0.13952 0.18591 0.34336 HARPS
56230.685800 3.52949 0.00153 6.72890 -0.02796 0.14307 0.18603 0.34049 HARPS
56230.845813 3.53140 0.00141 6.72164 -0.02935 0.14282 0.18719 0.34190 HARPS
56231.733465 3.53048 0.00162 6.73423 -0.03036 0.14302 0.18603 0.34529 HARPS
56231.860735 3.52958 0.00128 6.72660 -0.02916 0.14198 0.18629 0.34291 HARPS
56236.660442 3.52432 0.00158 6.73025 -0.03059 0.14713 0.18681 0.34001 HARPS
56236.863350 3.52461 0.00127 6.71889 -0.03362 0.14925 0.18686 0.34079 HARPS
56237.666242 3.52600 0.00141 6.72370 -0.02827 0.15202 0.18621 0.34525 HARPS
56237.880840 3.52551 0.00102 6.72651 -0.02642 0.15087 0.18614 0.35472 HARPS
56238.661996 3.53265 0.00138 6.73194 -0.02986 0.14819 0.18577 0.34196 HARPS
56238.697737 3.52767 0.00140 6.72723 -0.02920 0.14848 0.18634 0.34211 HARPS
56239.652298 3.53210 0.00149 6.73267 -0.02532 0.14987 0.18723 0.34255 HARPS
56245.708422 3.52537 0.00117 6.72782 -0.02469 0.14800 0.18567 0.34103 HARPS
56247.641858 3.52877 0.00112 6.72586 -0.02822 0.14202 0.18597 0.34036 HARPS
56256.653319 3.53271 0.00224 6.73398 -0.02067 0.14235 0.18615 0.34320 HARPS
56256.764570 3.52554 0.00132 6.71702 -0.02511 0.14931 0.18591 0.34242 HARPS
56257.668050 3.53322 0.00128 6.72950 -0.02207 0.14900 0.18672 0.34251 HARPS
56257.800146 3.53151 0.00135 6.72925 -0.03075 0.15369 0.18611 0.34269 HARPS
56258.721634 3.52789 0.00157 6.73167 -0.01943 0.14543 0.18729 0.34355 HARPS
56258.755686 3.52997 0.00154 6.73125 -0.02998 0.14689 0.18703 0.34162 HARPS
56259.733505 3.52507 0.00138 6.73205 -0.02197 0.14954 0.18718 0.34163 HARPS
56259.752001 3.52603 0.00135 6.73133 -0.02145 0.14967 0.18661 0.34166 HARPS
56262.694868 3.53068 0.00168 6.72868 -0.02214 0.15159 0.18600 0.33890 HARPS
56262.798144 3.52318 0.00139 6.71653 -0.02746 0.15308 0.18639 0.33990 HARPS
56263.623265 3.53223 0.00158 6.72632 -0.02624 0.15070 0.18720 0.33742 HARPS
56263.810373 3.52965 0.00123 6.73252 -0.02440 0.14858 0.18774 0.33818 HARPS
56307.580179 3.53278 0.00109 6.72733 -0.02754 0.14261 0.18745 0.33534 HARPS
56307.709217 3.53398 0.00141 6.73299 -0.02402 0.15200 0.18620 0.33673 HARPS
56308.553516 3.53096 0.00116 6.72070 -0.02815 0.14904 0.18637 0.33885 HARPS
56308.801246 3.53342 0.00148 6.72297 -0.02473 0.14303 0.18654 0.33784 HARPS
56309.576251 3.53291 0.00124 6.72862 -0.02863 0.14966 0.18702 0.33737 HARPS
56309.793020 3.53134 0.00140 6.73145 -0.03186 0.14417 0.18656 0.33933 HARPS
56310.591023 3.53203 0.00127 6.72539 -0.01872 0.14972 0.18718 0.33877 HARPS
56310.706925 3.53612 0.00138 6.72213 -0.01930 0.14933 0.18572 0.33812 HARPS
56311.562554 3.53227 0.00141 6.73108 -0.02839 0.14305 0.18760 0.33732 HARPS
56311.657889 3.53073 0.00128 6.72595 -0.02815 0.14678 0.18586 0.33761 HARPS
56312.591492 3.52965 0.00135 6.72545 -0.02659 0.14724 0.18671 0.33382 HARPS
56312.743828 3.53455 0.00237 6.74310 -0.01733 0.13742 0.18506 0.33026 HARPS
56314.589876 3.53162 0.00167 6.74155 -0.02495 0.15013 0.18710 0.33751 HARPS
56314.753706 3.53094 0.00168 6.73934 -0.02879 0.14664 0.18630 0.33856 HARPS
56315.617552 3.52833 0.00211 6.73989 -0.03134 0.16204 0.18683 0.34232 HARPS
56315.729738 3.52887 0.00167 6.73308 -0.02365 0.15639 0.18698 0.34239 HARPS
56316.676685 3.53247 0.00167 6.72987 -0.01956 0.15227 0.18698 0.34186 HARPS
56317.590136 3.52678 0.00126 6.72974 -0.02348 0.14480 0.18745 0.34150 HARPS
56317.674429 3.53040 0.00138 6.72781 -0.02148 0.14234 0.18752 0.34206 HARPS
56318.567753 3.52996 0.00147 6.72531 -0.02849 0.14581 0.18579 0.34042 HARPS
56318.688666 3.53565 0.00225 6.73682 -0.02626 0.15550 0.18796 0.34049 HARPS
56319.581805 3.52643 0.00161 6.72034 -0.02631 0.15155 0.18634 0.33786 HARPS
56319.719952 3.51729 0.00265 6.74325 -0.03677 0.15344 0.18764 0.33867 HARPS
56320.621817 3.52642 0.00122 6.72348 -0.03282 0.14629 0.18653 0.33973 HARPS
56320.711735 3.52675 0.00166 6.72049 -0.02378 0.14439 0.18634 0.34102 HARPS
56321.645416 3.52711 0.00180 6.72836 -0.02613 0.14679 0.18582 0.34015 HARPS
56321.745438 3.52620 0.00163 6.72821 -0.02720 0.14684 0.18553 0.34210 HARPS
56326.592568 3.52620 0.00171 6.72794 -0.03218 0.14424 0.18615 0.34406 HARPS
56326.671641 3.52408 0.00171 6.72011 -0.02537 0.15207 0.18703 0.34255 HARPS
56354.541058 3.52723 0.00121 6.71536 -0.03233 0.13690 0.18525 0.34059 HARPS
56354.617862 3.52262 0.00187 6.71879 -0.02608 0.13759 0.18590 0.33987 HARPS
56357.527603 3.52983 0.00164 6.72933 -0.02962 0.13729 0.18542 0.34196 HARPS
56357.645530 3.53011 0.00149 6.72579 -0.02382 0.13431 0.18593 0.34246 HARPS
56362.518002 3.52900 0.00122 6.72112 -0.02793 0.14798 0.18705 0.34251 HARPS
56362.612121 3.52843 0.00135 6.72773 -0.02545 0.14859 0.18630 0.34158 HARPS
56366.501739 3.52622 0.00107 6.71513 -0.02463 0.14784 0.18659 0.33861 HARPS
56366.653923 3.52718 0.00225 6.74143 -0.02556 0.14474 0.18619 0.33953 HARPS
56383.522846 3.52729 0.00188 6.72661 -0.02778 0.14665 0.18662 0.34172 HARPS
56384.578383 3.53102 0.00171 6.71968 -0.01779 0.13684 0.18565 0.34828 HARPS
56385.495635 3.52629 0.00141 6.71735 -0.02570 0.13894 0.18578 0.34405 HARPS
56385.566374 3.52894 0.00188 6.72638 -0.03049 0.14156 0.18554 0.34663 HARPS
56386.489495 3.52871 0.00145 6.72468 -0.02410 0.14403 0.18650 0.34508 HARPS
56386.560720 3.52668 0.00132 6.71964 -0.02251 0.14016 0.18698 0.34461 HARPS
56387.526745 3.52680 0.00138 6.72219 -0.02633 0.15300 0.18618 0.34329 HARPS
56387.563087 3.52632 0.00158 6.72538 -0.02722 0.14518 0.18544 0.34523 HARPS
56389.491376 3.52956 0.00129 6.71992 -0.02825 0.14527 0.18656 0.34211 HARPS
56389.557879 3.52853 0.00144 6.72540 -0.03002 0.14521 0.18655 0.34107 HARPS
56390.489240 3.53051 0.00141 6.72331 -0.02732 0.14406 0.18662 0.34404 HARPS
56390.564540 3.52987 0.00138 6.72662 -0.02491 0.14672 0.18659 0.34275 HARPS
56394.513177 3.52073 0.00140 6.72469 -0.02957 0.14032 0.18808 0.34621 HARPS
56397.505697 3.52202 0.00142 6.72018 -0.02746 0.14133 0.18745 0.34521 HARPS
56399.523106 3.52491 0.00118 6.71836 -0.02947 0.14763 0.18752 0.34353 HARPS
56402.503012 3.52843 0.00114 6.72198 -0.02970 0.14192 0.18717 0.34348 HARPS
56414.468473 3.53225 0.00130 6.72531 -0.02373 0.14499 0.18696 0.34557 HARPS
56521.901658 3.52710 0.00140 6.73089 -0.02664 0.14421 0.18611 0.34758 HARPS
56524.920418 3.52741 0.00103 6.72593 -0.03107 0.14804 0.18638 0.34116 HARPS
56525.907794 3.53389 0.00208 6.72570 -0.02140 0.14343 0.18590 0.34659 HARPS
56526.933052 3.52580 0.00110 6.72670 -0.03013 0.14464 0.18605 0.34572 HARPS
56534.921142 3.52588 0.00098 6.71734 -0.02616 0.14432 0.18679 0.33958 HARPS
56538.852180 3.53667 0.00171 6.73166 -0.02954 0.14665 0.18815 0.34402 HARPS
56538.921591 3.53053 0.00143 6.72328 -0.02458 0.14756 0.18756 0.34482 HARPS
56539.901295 3.53233 0.00166 6.72807 -0.02735 0.14614 0.18695 0.34293 HARPS
56542.915849 3.52989 0.00146 6.72989 -0.03331 0.14802 0.18706 0.33703 HARPS
56543.920808 3.53155 0.00119 6.72918 -0.02436 0.14802 0.18605 0.34338 HARPS
56564.750899 3.53190 0.00184 6.72641 -0.02571 0.14291 0.18787 0.34873 HARPS
56564.904305 3.53532 0.00188 6.73268 -0.02413 0.14123 0.18788 0.35731 HARPS
56565.780883 3.53261 0.00099 6.72841 -0.03015 0.14545 0.18670 0.34173 HARPS
56565.843940 3.53161 0.00185 6.72642 -0.02772 0.14650 0.18741 0.34773 HARPS
56585.765599 3.52476 0.00129 6.72725 -0.02716 0.14819 0.18750 0.34333 HARPS
56585.849084 3.52396 0.00114 6.72585 -0.03307 0.14740 0.18748 0.34478 HARPS
56586.769191 3.53030 0.00164 6.72679 -0.02452 0.14556 0.18697 0.34761 HARPS
56586.864366 3.52889 0.00116 6.71873 -0.02899 0.14852 0.18759 0.34525 HARPS
56589.865165 3.53140 0.00103 6.72053 -0.03313 0.14895 0.18679 0.34405 HARPS
56590.778351 3.52902 0.00155 6.73293 -0.03075 0.14725 0.18735 0.34258 HARPS
56590.872299 3.53371 0.00146 6.73661 -0.02527 0.14247 0.18753 0.34175 HARPS
56591.756618 3.53249 0.00164 6.73097 -0.02389 0.15079 0.18807 0.34778 HARPS
56591.817765 3.53183 0.00135 6.73382 -0.02626 0.14924 0.18705 0.34758 HARPS
56592.714699 3.53550 0.00131 6.73138 -0.02609 0.14803 0.18692 0.34284 HARPS
56592.852178 3.53398 0.00113 6.72360 -0.02481 0.15055 0.18778 0.34159 HARPS
56593.870758 3.53261 0.00140 6.72949 -0.03222 0.15013 0.18758 0.34374 HARPS
56594.754683 3.53159 0.00153 6.73356 -0.03186 0.14660 0.18788 0.34769 HARPS
56594.806026 3.52824 0.00161 6.72851 -0.03391 0.15064 0.18795 0.34354 HARPS
56596.697281 3.52801 0.00139 6.74211 -0.02377 0.14779 0.18646 0.34062 HARPS
56596.858521 3.52689 0.00180 6.72813 -0.02703 0.14683 0.18702 0.34422 HARPS
56599.744730 3.52690 0.00113 6.72380 -0.02999 0.14537 0.18655 0.34368 HARPS
56599.859142 3.52471 0.00141 6.72604 -0.02249 0.14393 0.18719 0.34777 HARPS
56600.859491 3.52546 0.00112 6.72213 -0.02478 0.14537 0.18636 0.34454 HARPS
56601.729039 3.52844 0.00102 6.72677 -0.02790 0.14657 0.18741 0.34557 HARPS
56601.837883 3.52637 0.00090 6.71957 -0.02689 0.14386 0.18694 0.34381 HARPS
56602.771414 3.52589 0.00112 6.72234 -0.03210 0.14261 0.18821 0.34264 HARPS
56604.835075 3.52508 0.00105 6.71935 -0.03101 0.14397 0.18707 0.34378 HARPS
56608.843989 3.52279 0.00137 6.72359 -0.02721 0.14683 0.18715 0.34521 HARPS
56610.689426 3.52292 0.00115 6.71921 -0.02710 0.14368 0.18720 0.34384 HARPS
56610.873526 3.52161 0.00118 6.71805 -0.03037 0.14596 0.18800 0.34962 HARPS
56612.750213 3.52757 0.00118 6.72055 -0.03310 0.14874 0.18640 0.34644 HARPS
56612.858327 3.52607 0.00120 6.71805 -0.02917 0.14746 0.18666 0.34771 HARPS
56613.679748 3.52847 0.00130 6.71632 -0.02799 0.14741 0.18630 0.34736 HARPS
56613.811937 3.52624 0.00134 6.72322 -0.02368 0.14595 0.18654 0.34590 HARPS
56614.688300 3.53093 0.00103 6.72846 -0.02730 0.14307 0.18713 0.34269 HARPS
56614.853464 3.53102 0.00093 6.72247 -0.02602 0.14630 0.18748 0.34346 HARPS
56616.720797 3.53649 0.00113 6.72953 -0.03063 0.15078 0.18699 0.34210 HARPS
56616.831400 3.53480 0.00106 6.72482 -0.02875 0.14616 0.18797 0.34245 HARPS
56617.656766 3.53578 0.00123 6.72828 -0.02868 0.15057 0.18686 0.33949 HARPS
