BJD	Res	err
5.757196904835025634e+04	1.583185008149740725e+00	1.283528343891713608e-01
5.757303913045299123e+04	1.054242996868268278e+00	1.264572727426927223e-01
5.757398506101049861e+04	6.895451681317013026e-01	1.271322592849981614e-01
5.757710565541387768e+04	1.050860787408822716e+00	1.263440775191076171e-01
5.757802457860420691e+04	-6.526199224992517145e-01	1.262642605499569581e-01
5.758207341696273215e+04	1.013449925987949030e+00	1.259421139634116782e-01
5.758290074503495271e+04	1.664026216868432329e+00	1.394473842406525055e-01
5.758505369772802806e+04	2.777924211693045820e+00	1.374263619332638520e-01
5.758619458747888712e+04	-9.251776802718971737e-01	1.453168506419035555e-01
5.758716493511012959e+04	6.020943128395117583e-02	1.285372304516196329e-01
5.758802168761626672e+04	3.212127069719272754e-02	1.275180626439797738e-01
5.758888113703740964e+04	-3.597387847961002194e-01	1.390549817535745858e-01
5.759106345508817321e+04	-1.178965387425005673e+00	1.479439089731565959e-01
5.759196758506730839e+04	-1.216301739425265538e+00	1.490743656081044144e-01
5.759304090815815289e+04	-1.214164233515564462e+00	1.337044354530119994e-01
5.759395444633371517e+04	5.517238643136792575e-01	1.373867595914958495e-01
5.759684970819564478e+04	-2.913312520577768794e-01	1.720116725264023427e-01
5.759790455097411905e+04	1.639575168515669645e+00	1.450553753151455350e-01
5.759885786198528513e+04	1.849422099758392335e+00	1.447877458776077597e-01
5.760010594305113773e+04	-1.604501608019255343e-01	1.384216416574406416e-01
5.760091518600507698e+04	-1.200723290832947043e+00	1.511002534222193050e-01
5.760204808159654931e+04	1.565650997288965840e+00	1.293963490453464982e-01
5.760293135218974203e+04	-2.363449815134082144e-01	1.317523285331518579e-01
5.760385330721769424e+04	-1.714953660296991700e-01	1.382034558446597894e-01
5.760500418120237009e+04	6.198726857466141382e-02	1.412139328691167373e-01
5.760685064644357044e+04	5.456325012004334951e-01	1.822418701845230082e-01
5.760784435736531304e+04	3.981471956130562262e-01	1.562695388542375274e-01
5.760899418960297771e+04	-4.222565784596774563e-01	1.310010865721875362e-01
5.761002709803861217e+04	-3.009819110197007319e-01	1.364303682513367810e-01
5.761397224106359499e+04	2.093045560525439441e-01	1.337354742215349779e-01
5.761488052381110174e+04	1.469992373159016097e+00	1.339214895757588064e-01
5.761700769548760582e+04	-1.675319157220496180e+00	1.270771110487419753e-01
5.761803083072757727e+04	-8.968059993251600304e-01	1.269085413499760617e-01
5.761910084565499710e+04	-2.756467861650655493e-01	1.252688010716593026e-01
5.762014512969579664e+04	-1.624799515782193282e+00	1.279861935156427766e-01
5.762101336721856205e+04	-1.830362638115385465e+00	1.271406425600251355e-01
5.762295897651654377e+04	-8.269430754840314535e-01	1.349785602402086837e-01
5.762399710704420431e+04	-9.699056518350843703e-01	1.333803203747517263e-01
5.762613711658005195e+04	3.916254437747994643e-01	1.269752844595468388e-01
5.762711244403936871e+04	1.743352245036867032e+00	1.263752187656434212e-01
5.762792555841694411e+04	5.335240290258589368e-01	1.626878554691943701e-01
5.763014019060130522e+04	2.107212834120808509e-01	1.523081471053811531e-01
5.763102223904115817e+04	-2.794901966696627937e-01	1.322717393494902416e-01
5.763422346636503062e+04	-1.117817792758742712e+00	1.379551796896679450e-01
5.763588511679249496e+04	8.604781219311199436e-01	1.369730997364411451e-01
5.763705418471936719e+04	1.178770363122488618e+00	1.276264407070205886e-01
5.763805222087709262e+04	5.265394373574174836e-01	1.269028297606749900e-01
5.763908896134346287e+04	-1.003261111641915448e+00	1.287672298193637821e-01
5.764012662455676764e+04	-2.073510265708286227e+00	1.300799307740825306e-01
5.764113491525562858e+04	-1.554352480658184987e+00	1.307435255801379370e-01
5.764215998658012541e+04	-1.586511664948162093e+00	1.301010791858107918e-01
5.764406767281886277e+04	-1.546669576583628469e+00	1.333126587695966092e-01
5.764516455296331696e+04	-2.177050993239387111e+00	1.336775095211081565e-01
5.764608565801179066e+04	-1.295757369327656505e+00	1.251758425645791706e-01
5.764714667590917088e+04	-1.590559116038395615e+00	1.272806068546487868e-01
5.764786274857041280e+04	-2.011385894327940349e+00	1.374604117930552094e-01
5.764905393577834184e+04	-1.494183471639189520e+00	1.257312301469065419e-01
5.765008464869584714e+04	3.558568700865372136e-01	1.260173899961452570e-01
5.765102943475004577e+04	1.439989110063432776e+00	1.260448690642736458e-01
5.765389978566686477e+04	8.986775692824942041e-01	1.337559536509927427e-01
5.765509361630025523e+04	6.516388909453496581e-02	1.253178624816488618e-01
5.765601933330369502e+04	-1.743881315365481299e+00	1.257019027704233682e-01
5.765695122422647546e+04	-1.222760344025257240e+00	1.281713379372209083e-01
5.765788263197246852e+04	-7.958988024123740956e-01	1.349446494540001429e-01
5.765889512496081443e+04	-3.170402797925095939e+00	1.335178847183191853e-01
5.766096116685865127e+04	-7.358558361505060930e-01	1.297613503793745571e-01
5.766397501984203700e+04	-9.592851229784393752e-01	1.258709197579105099e-01
5.766809669133147690e+04	7.110050859444143612e-01	1.281762239222671573e-01
5.767113183184869558e+04	1.527188193135486927e-01	1.284413130581618379e-01
5.767311278449150268e+04	-1.157688533683163712e+00	1.274040788405430835e-01
5.767516679496151482e+04	-2.206440303877396758e+00	1.316756582416867827e-01
5.767592402414281241e+04	-1.695782269171544954e+00	1.353252802879786887e-01
5.769096347315367166e+04	1.853656414007271991e+00	1.290670478371561125e-01
5.769988893022521370e+04	1.802869361749905863e-01	1.406421871940523316e-01
