BJD	Res	err
5.727404854122327379e+04	4.603603134778211370e-02	2.354722103192583293e-01
5.727512443259388965e+04	-3.435145207883039120e-01	2.310892825066630796e-01
5.727799895966020995e+04	4.377625187907199233e-01	2.315015794535501825e-01
5.727914781264035992e+04	4.051674664758593281e-01	2.354812002201237542e-01
5.728009598712627485e+04	-2.826043993443079216e-01	2.319863478503593479e-01
5.728094982365499891e+04	-5.737635198316439755e-01	2.361324106261674383e-01
5.728206901844918320e+04	-3.076337243412439193e-01	2.307277723198144503e-01
5.728313381301489426e+04	-2.360208055031876029e-01	2.328683769189144603e-01
5.729290288893938850e+04	2.630998320473736385e-01	2.469975507924217772e-01
5.729399593177351926e+04	4.117221789897627104e-01	2.351103101515944760e-01
5.729486595496555674e+04	-4.984970049224699551e-01	2.533498213208029148e-01
5.730110538716134761e+04	3.113812154523287745e-01	2.637488463312896436e-01
5.730200421928437572e+04	2.953434732378781291e-01	2.260973358962653501e-01
5.730292134819882631e+04	-9.727723301902528874e-01	2.392607257450469482e-01
5.730411825520274579e+04	1.036372425549672016e-01	2.295475294686412093e-01
5.730694149808207294e+04	-3.042522028313925375e-01	2.339386503060224276e-01
5.730803354676790332e+04	-2.544414834542578774e-01	2.258791717434268931e-01
5.732195510678999563e+04	4.747266526413511656e-01	2.249439998478941216e-01
5.732393824093314470e+04	3.520018508307174443e-01	2.275780016290738228e-01
5.732503690046801057e+04	-5.038969613455890340e-02	2.224498441926131276e-01
5.732602413406591950e+04	-2.732904416174051221e-01	2.214012169297621957e-01
5.732791467010226188e+04	-2.786767797622076159e-01	2.351460179737770995e-01
5.732892672839445731e+04	9.802112145978014723e-02	2.313637660167795207e-01
5.733014761128581449e+04	-8.555758038131386911e-01	2.304470035346635193e-01
5.733089984056852700e+04	-1.968447926215901589e-01	2.377443285704150810e-01
5.733196093302501686e+04	1.274167605235163592e-01	2.246496625875575859e-01
5.733296084970870288e+04	4.568536854961706695e-01	2.245153996598886204e-01
5.733409681480474683e+04	7.958178618155358208e-01	2.239665585356479804e-01
5.733490896242979943e+04	-1.197054439654010594e+00	2.387090192975763747e-01
5.734501944719991297e+04	2.098125814147664414e-01	2.258203858451659218e-01
5.734695019914199656e+04	-7.184466253710297678e-02	2.303784391636905238e-01
5.734791556843950821e+04	-2.412146516389839235e-01	2.374988231331209010e-01
5.734997599724294560e+04	6.829495939447554065e-01	2.261986603095026693e-01
5.735117235232754319e+04	-5.687858317529332908e-01	2.454104918988947448e-01
5.735307491231716995e+04	-6.754535003237833735e-01	2.323631497716628080e-01
5.735491036255299696e+04	3.689712221793541858e-01	2.472497679538085968e-01
5.736092306400713278e+04	-6.527848491919883145e-01	2.445731862318039906e-01
5.736797031061255257e+04	2.074771235399168745e-01	2.352513788559769115e-01
5.737199894209040212e+04	-7.789610992621476271e-01	2.390086516806708694e-01
5.737910503113822779e+04	3.475081494779601599e-01	2.399396273364346743e-01
5.737996942719434446e+04	7.929000725482637790e-03	2.419427497075271605e-01
5.738097406124865665e+04	-7.436439822370886077e-01	2.411191511461805714e-01
5.738614630625353311e+04	7.285345946564802944e-01	2.451819466539804093e-01
5.738694872872376436e+04	5.442692129042114857e-01	2.441281073255151535e-01
5.738800573108796380e+04	-2.667821966565355751e-01	2.361965167651444986e-01
5.739108672644887702e+04	-2.910266033425585874e-01	2.375992519843309336e-01
5.739415124080735404e+04	-7.467143105057658659e-01	2.447852457803787185e-01
5.739493107354779204e+04	-1.512357867111120413e-01	2.492114736950870324e-01
5.739607887145155837e+04	1.904286616365453710e-01	2.373060913451529308e-01
5.739706415438615659e+04	-1.726209222299814883e-01	2.365020711451294444e-01
5.739810578269722464e+04	-7.637312052492006842e-02	2.375795862548002180e-01
5.739906009629162145e+04	1.680860083607598199e-01	2.352909745982257050e-01
5.740593707657718187e+04	-6.045318837014406199e-01	2.509414295616715918e-01
5.740711138087360450e+04	4.706944601164906317e-01	2.385729941503596796e-01
5.740817011640279816e+04	-4.710485065950251737e-01	2.471393444536068851e-01
5.741299663055427663e+04	-2.534605178002919956e-01	2.391164679402948412e-01
5.741416605086105119e+04	-1.346246919553095722e-03	2.535958329816849766e-01
5.741799256408346992e+04	-4.850559933470890428e-01	2.383188637662673193e-01
5.741904987369654555e+04	4.535133457345921215e-01	2.356266607303492966e-01
5.742413049091137509e+04	-8.716109636925324367e-01	2.417146106540026818e-01
5.742800451114343014e+04	1.866474129083286471e-01	2.506723616671880372e-01
5.742892523945621360e+04	-6.638481993701219608e-01	2.668182552034725208e-01
5.743011207076595747e+04	-1.661860681703757336e-01	2.410266444730548852e-01
5.743097354154312779e+04	3.708548678266225807e-01	2.389044161909530117e-01
5.743316270496119978e+04	1.719631101632899117e-01	2.424544391966680090e-01
5.743402745144344954e+04	3.170300290608736304e-01	2.355854873277835881e-01
5.743601480222826649e+04	-5.310515248991265480e-01	2.362253500387364313e-01
5.744008916997300548e+04	2.934861082095920892e-01	2.366132092062318282e-01
5.744504099954455887e+04	3.535394002879854725e-01	2.359449794877651607e-01
5.744591617324696563e+04	-8.112179028479999943e-01	2.525412135604475639e-01
5.744800385529352934e+04	4.260225818100593642e-03	2.371896712745484581e-01
5.744899632747523719e+04	8.725808459652029114e-01	2.346286564973142641e-01
5.745103549944573024e+04	-5.309359210461792600e-01	2.660813505116296773e-01
5.745304763160986477e+04	-4.743349075256162450e-01	2.403705417423406265e-01
5.745398585761812137e+04	4.729341911124294029e-01	2.396556617177242055e-01
5.745509054588233994e+04	-6.552497993706225543e-01	2.393992223240448691e-01
5.745592368632012949e+04	-6.488023556627808830e-02	2.508923456228182025e-01
5.745699621605428547e+04	-1.760038943646691223e-01	2.379801030680451512e-01
5.745802519235028740e+04	2.790564906179753280e-01	2.394007023504059750e-01
5.745902206285212742e+04	-8.814798334933016122e-02	2.366904671971001572e-01
5.746200396878796892e+04	-1.792201254408212208e-01	2.383458187225941660e-01
5.746320205369657924e+04	-9.482658558528100912e-02	2.520432532792560854e-01
5.746493027957682352e+04	1.455387801993310859e-01	2.576568423600449909e-01
5.746995706212560617e+04	-5.246662370395540620e-01	2.485085172025278955e-01
5.747395297524705529e+04	4.885315220589063756e-01	2.489486268176348271e-01
5.747488267371329130e+04	-8.904531292093196271e-01	2.629057906610227091e-01
5.747611970442417805e+04	-2.832741496922039914e-01	2.443286219045801566e-01
5.747689647744099057e+04	1.626115259936966595e-02	2.596588226240078567e-01
5.748217096708052122e+04	2.675892128399652847e-01	2.435059587502655942e-01
5.748505026291837567e+04	-8.027414637284380206e-02	2.349671273271068117e-01
5.748612088859878713e+04	3.543206640627261095e-02	2.374869973626070607e-01
5.748705030144679040e+04	-3.436409504519843949e-01	2.354821994216803882e-01
5.748807654627154261e+04	4.186812370978998388e-02	2.348470212302079529e-01
5.748902045974098291e+04	-1.694883365356503191e-01	2.367207260115280210e-01
5.748987418026379601e+04	-7.977656345115207159e-01	2.552629306380252427e-01
