BJD	Res	err
5.743316270496119978e+04	-1.000151732738231658e+00	2.424544391966680090e-01
5.743402745144344954e+04	1.687762302794908464e+00	2.355854873277835881e-01
5.743601480222826649e+04	-1.394930185952034662e+00	2.362253500387364313e-01
5.744008916997300548e+04	1.395046546348567063e+00	2.366132092062318282e-01
5.744504099954455887e+04	2.288443083789388766e-01	2.359449794877651607e-01
5.744591617324696563e+04	-1.730453432373906253e+00	2.525412135604475639e-01
5.744800385529352934e+04	1.009991432448259729e+00	2.371896712745484581e-01
5.744899632747523719e+04	1.583058018040901516e-01	2.346286564973142641e-01
5.745103549944573024e+04	1.522368628002368496e-01	2.660813505116296773e-01
5.745304763160986477e+04	4.439093884111571242e-01	2.403705417423406265e-01
5.745398585761812137e+04	7.799109254510767641e-01	2.396556617177242055e-01
5.745509054588233994e+04	-4.315773553016697406e-01	2.393992223240448691e-01
5.745592368632012949e+04	-4.223387986439774977e-01	2.508923456228182025e-01
5.745699621605428547e+04	3.946497046117656282e-01	2.379801030680451512e-01
5.745802519235028740e+04	8.676448521546262782e-01	2.394007023504059750e-01
5.745902206285212742e+04	-4.280701363186381059e-01	2.366904671971001572e-01
5.746200396878796892e+04	1.308196806761770858e+00	2.383458187225941660e-01
5.746320205369657924e+04	-1.445414826325759350e+00	2.520432532792560854e-01
5.746493027957682352e+04	7.435924567907932214e-01	2.576568423600449909e-01
5.746995706212560617e+04	3.300738129782985197e-01	2.485085172025278955e-01
5.747395297524705529e+04	1.458796217180861277e+00	2.489486268176348271e-01
5.747488267371329130e+04	5.393162294030844350e-01	2.629057906610227091e-01
5.747611970442417805e+04	-2.249355890143306169e+00	2.443286219045801566e-01
5.747689647744099057e+04	8.492021395404663053e-01	2.596588226240078567e-01
5.748217096708052122e+04	-1.593050233274880156e+00	2.435059587502655942e-01
5.748505026291837567e+04	1.249128227937035263e+00	2.349671273271068117e-01
5.748612088859878713e+04	-1.772572303775632463e+00	2.374869973626070607e-01
5.748705030144679040e+04	-6.892537924240969005e-01	2.354821994216803882e-01
5.748807654627154261e+04	-7.745386597880496993e-01	2.348470212302079529e-01
5.748902045974098291e+04	1.455486778688282357e+00	2.367207260115280210e-01
5.748987418026379601e+04	2.537456107384059578e-01	2.552629306380252427e-01
5.749110286336443096e+04	-5.047927029845595825e-01	2.365046095993764419e-01
5.749812560411560116e+04	-1.920780501616718539e+00	2.378167768505159430e-01
5.750202758616731444e+04	5.443870505769154988e-01	2.369103739161373678e-01
5.750292689647042425e+04	-8.556690841760428157e-01	2.469852103620539252e-01
5.750718162785549066e+04	-7.957685899900752702e-01	2.461770608489913525e-01
5.750802047395486443e+04	1.278615703092327749e+00	2.378548041386572276e-01
5.750902094199061685e+04	9.363339299652579939e-01	2.379982446121057527e-01
5.751010377570117271e+04	-9.185292707306871307e-01	2.366657382324200698e-01
5.751194102935169940e+04	5.520828559883739217e-01	2.450900093771980204e-01
5.751285670481258421e+04	-7.609776206591050141e-01	2.612476630733355232e-01
5.752212781735960743e+04	-6.639981922144215787e-01	2.480819358582980749e-01
5.752306670361200668e+04	1.880350988137251989e+00	2.436267252438722997e-01
5.752586391983911017e+04	-1.985579773458084674e+00	2.617474171190657395e-01
5.752706403318127559e+04	9.083235719117510598e-01	2.465736906542313200e-01
5.752806301495146181e+04	7.440079839680038276e-01	2.455862973314979492e-01
5.752891144702566089e+04	4.668467663132105372e-01	2.543763726723117236e-01
5.753207976665233582e+04	1.312902111872062960e+00	2.455793983807173231e-01
5.753284654377615516e+04	-1.409956057332237833e+00	2.673315912126678628e-01
5.753391784759531583e+04	-1.067636334059898218e+00	2.553039435513838051e-01
5.753488145590903150e+04	-6.310019760057912208e-01	2.579723121795624574e-01
5.753602114932166296e+04	1.838913356205921446e+00	2.467451272367260084e-01
5.753714581971090229e+04	-5.904567833667897503e-01	2.496646238748206903e-01
5.754407358966911852e+04	6.949545553688949440e-01	2.472563412321638621e-01
5.754487218439547723e+04	-1.928222423706756672e+00	2.635704459376113640e-01
5.754595904663584224e+04	6.148267835023943917e-01	2.529279374088779231e-01
5.754701727574120741e+04	2.820250752765787183e-01	2.528357494027686503e-01
5.754822849380992557e+04	-3.369577271450907574e-01	2.651933179306155686e-01
5.754909622867717553e+04	4.156810586691790377e-01	2.484232188318055978e-01
5.754994140885226807e+04	-7.722207120477833087e-01	2.553881721338766564e-01
5.755104363625435508e+04	-1.704114548056168132e-01	2.497920563990727594e-01
5.755202815382521658e+04	7.409181503835498006e-01	2.516282785353491924e-01
5.755299955529756699e+04	-1.682124282178847352e-01	2.513422008821805109e-01
5.755400356239650137e+04	-1.181621672816618229e+00	2.502684167395577419e-01
5.755491395682939765e+04	-3.379794720358404447e-01	2.581196512328695625e-01
5.755587727620040823e+04	-3.468251141403015936e-01	2.639513966290069624e-01
5.755706548580297385e+04	2.268591027615912026e+00	2.496858322070129033e-01
5.755802393437797582e+04	-5.258025207222090103e-01	2.500131155591464593e-01
5.755991654791399924e+04	-4.371124376675652456e-01	2.617123211717619635e-01
5.756091147412321152e+04	-1.081614038994302973e+00	2.790906967600890742e-01
5.756211001873706846e+04	1.812867038088370464e-01	2.664669232065920990e-01
5.756715466868032672e+04	-6.879728825961137773e-01	2.548673236307338885e-01
5.756812919920565037e+04	1.897037147891751374e-01	2.527695645920105538e-01
5.756925132112118445e+04	1.187940403990069171e+00	2.758477679699952168e-01
5.757114246390038170e+04	-3.222151520376428380e-01	2.548493649808656891e-01
5.757196904835025634e+04	-6.983681611018255353e-03	2.567056687783427216e-01
5.757303913045299123e+04	-8.011896633051946992e-01	2.529145454853854447e-01
5.757398506101049861e+04	2.835439151313039474e-01	2.542645185699961008e-01
5.757710565541387768e+04	-3.998804798420678708e-01	2.526881550382154007e-01
5.757802457860420691e+04	-6.264742302846570965e-02	2.525285210999141383e-01
5.758207341696273215e+04	-1.500945796246014652e+00	2.518842279268235229e-01
5.758290074503495271e+04	2.195072258734398929e+00	2.788947684813048444e-01
5.758505369772802806e+04	-4.562329681302799145e-01	2.748527238665280925e-01
5.758619458747888712e+04	1.146965431648823142e+00	2.906337012838072775e-01
5.758716493511012959e+04	-3.045885471155997948e-01	2.570744609032394323e-01
5.758802168761626672e+04	-2.442102020431775600e-01	2.550361252879593255e-01
5.758888113703740964e+04	2.173506057018130377e+00	2.781099635071489495e-01
5.759106345508817321e+04	-1.061247777880453214e+00	2.958878179463134139e-01
5.759196758506730839e+04	-3.251487873258156469e-01	2.981487312162090508e-01
5.759304090815815289e+04	-3.573393547858358943e-01	2.674088709060239988e-01
5.759395444633371517e+04	1.566354330543617834e-01	2.747735191829914769e-01
5.759684970819564478e+04	8.626920409551530611e-02	3.440233450528045189e-01
5.759790455097411905e+04	-5.904759826607914874e-01	2.901107506302912364e-01
5.759885786198528513e+04	-3.714763668540399522e-02	2.895754917552155194e-01
5.760010594305113773e+04	-1.110423097088641953e+00	2.768432833148811167e-01
5.760091518600507698e+04	1.801325964065654262e+00	3.022005068444380549e-01
5.760204808159654931e+04	-9.290483817367203301e-01	2.587926980906929963e-01
5.760293135218974203e+04	1.400459337150095962e+00	2.635046570663039378e-01
5.760385330721769424e+04	-1.288803434959845617e+00	2.764069116893193567e-01
5.760500418120237009e+04	1.297371427108373609e-01	2.824278657382338631e-01
5.760685064644357044e+04	-1.073474139890095103e+00	3.644837403690457944e-01
5.760784435736531304e+04	-1.115463933520004502e+00	3.125390777084749439e-01
5.760899418960297771e+04	2.134212526571900526e+00	2.620021731443747393e-01
5.761002709803861217e+04	6.945209898458415410e-02	2.728607365026733400e-01
5.761397224106359499e+04	6.440472040276290500e-01	2.674709484430697337e-01
5.761488052381110174e+04	-1.266728548715946090e+00	2.678429791515172242e-01
5.761700769548760582e+04	1.379258057618244493e+00	2.541542220974837840e-01
5.761803083072757727e+04	8.701110540168883745e-01	2.538170826999517904e-01
5.761910084565499710e+04	-1.373424033258743293e+00	2.505376021433188272e-01
5.762014512969579664e+04	-1.411265358688069682e+00	2.559723870312859417e-01
5.762101336721856205e+04	1.162292085343324288e+00	2.542812851200502711e-01
5.762295897651654377e+04	-1.063427558213334123e+00	2.699571204804175895e-01
5.762399710704420431e+04	1.860971365662408061e+00	2.667606407495032861e-01
5.762613711658005195e+04	-1.189761789840304118e+00	2.539505689190934556e-01
5.762711244403936871e+04	-1.635657841725333128e-01	2.527504375312866203e-01
5.762792555841694411e+04	3.033994387878919952e-01	3.253757109383883517e-01
5.763014019060130522e+04	-9.155936643046516110e-01	3.046162942107616955e-01
5.763102223904115817e+04	1.842521872897123103e+00	2.645434786989804832e-01
5.763422346636503062e+04	-7.885940288679194055e-01	2.759103593793357234e-01
5.763588511679249496e+04	-1.976001235260810063e+00	2.739461994728825123e-01
5.763705418471936719e+04	1.432783454770287790e+00	2.552528814140411217e-01
5.763805222087709262e+04	1.822352828966359084e+00	2.538056595213498134e-01
5.763908896134346287e+04	5.451782027612352977e-01	2.575344596387275642e-01
5.764012662455676764e+04	-2.977171051352343056e-01	2.601598615481652832e-01
5.764113491525562858e+04	-7.126049208418407943e-01	2.614870511602756520e-01
5.764215998658012541e+04	-7.078130489580871654e-01	2.602021583716213615e-01
5.764406767281886277e+04	1.708264655194398074e+00	2.666253175391935515e-01
5.764516455296331696e+04	-6.818566125293727964e-01	2.673550190422159245e-01
5.764608565801179066e+04	2.103145739101819345e-01	2.503516851291583412e-01
5.764714667590917088e+04	-4.222728807608291390e-01	2.545612137092975735e-01
5.764786274857041280e+04	-2.297690390740172006e+00	2.749208235861101968e-01
5.764905393577834184e+04	5.198554766438974184e-01	2.514624602938133058e-01
5.765008464869584714e+04	5.200271385865562479e-01	2.520347799922906806e-01
5.765102943475004577e+04	1.737389315871951112e+00	2.520897381285474581e-01
5.765389978566686477e+04	-1.888592414983577328e+00	2.675119073019853189e-01
5.765509361630025523e+04	9.188695936381918727e-01	2.506357249632977235e-01
5.765601933330369502e+04	1.405147406147079892e+00	2.514038055408465144e-01
5.765695122422647546e+04	-6.273050033069011988e-01	2.563426758744414280e-01
5.765788263197246852e+04	-5.432271480103736394e-01	2.698892989080006743e-01
5.765889512496081443e+04	-6.526478584964934271e-02	2.670357694366381485e-01
5.766096116685865127e+04	-7.549652609241093160e-01	2.595227007587492807e-01
5.766397501984203700e+04	-4.271477891197719146e-01	2.517418395158212419e-01
5.766809669133147690e+04	1.523415438626216201e+00	2.563524478445347032e-01
5.767113183184869558e+04	9.812850910111592384e-02	2.568826261163240643e-01
5.767311278449150268e+04	1.926758011421952688e+00	2.548081576810861670e-01
5.767516679496151482e+04	1.088149867609899957e-02	2.633513164833735654e-01
5.767592402414281241e+04	-1.016723124788768473e+00	2.706505605759574329e-01
5.769096347315367166e+04	-4.228976925260212738e-01	2.581340956743126136e-01
5.769988893022521370e+04	-5.205682144733145833e-01	2.812843743881046632e-01
5.770093621725602861e+04	-3.024982783063023817e-02	2.639381134334267687e-01
5.770214208906410931e+04	-9.541515312466799514e-01	2.648722450382080540e-01
5.770315391201513557e+04	4.170099104348992114e-01	2.674114657340404544e-01
5.770408915387626621e+04	-7.961741260633061756e-01	2.579430953004124283e-01
5.770601144931394083e+04	1.429895680596928287e+00	2.573672621946900274e-01
5.770914054572659370e+04	-1.275147946229481022e+00	2.703032147756264103e-01
5.771909878420423775e+04	-3.699917268104400137e-01	2.607065611737111044e-01
5.771999088318214490e+04	1.672670607786130859e-02	2.603480128266283944e-01
5.772306707531688153e+04	5.794246392097193166e-01	2.597788657661694867e-01
5.772805388435740315e+04	2.936469837186450604e-02	2.602356295804369446e-01
5.772904548832178261e+04	-1.007556631766419741e-01	2.594436430417469963e-01
5.773105045942693687e+04	-2.752590818963653874e-01	2.597211187920297482e-01
5.773314386187310447e+04	-1.841652877865271876e-01	2.683256925717985020e-01
5.773400620847655955e+04	-3.879080785109181306e-01	2.568727738495574786e-01
5.773600952689809492e+04	-2.505241723902145168e-01	2.568711174834657496e-01
5.773697794537823938e+04	5.105951800906041171e-01	2.436038798902894209e-01
5.773807017627986352e+04	-4.716262371266566333e-01	2.535027438810764644e-01
5.773903011463936127e+04	-7.692087288360198727e-01	2.537274204633920838e-01
5.775005882862828730e+04	-1.144442898066699854e+00	2.822189957086656542e-01
5.775700438329733879e+04	6.208752292877761647e-04	2.576279697860776596e-01
5.775997528764689923e+04	-4.687219422348789521e-01	2.699965981776970003e-01
5.776300933560136036e+04	-1.232432501451512508e+00	2.623779533060227043e-01
5.776408968651931355e+04	3.259033693666424369e-01	2.599084330886199390e-01
5.776913625712603971e+04	7.975889078124964726e-01	2.704986563824968715e-01
5.777009135582054296e+04	7.672533395452774130e-02	2.640167396687174151e-01
5.777293055611798627e+04	1.454174926800078538e+00	2.798035240795012646e-01
5.777394901874445350e+04	-8.750020466040950851e-01	2.774731510498475995e-01
5.777497904243520316e+04	-9.350711182369195740e-01	2.660903958225991350e-01
5.777706281731610216e+04	5.752924050702858949e-01	2.613835518171929162e-01
5.777813123728211940e+04	1.709245452605500759e+00	2.657569400041728813e-01
5.777891405756099266e+04	-1.181097000151567045e+00	2.814835566238120257e-01
5.778802617254096549e+04	5.593759245875844499e-01	2.622924092397371232e-01
5.778892426221027563e+04	-1.225657534706442675e+00	2.773263014358728351e-01
5.778991683228460170e+04	-1.527903878331017040e+00	2.802027054035403641e-01
5.779095278108432831e+04	1.393838918994333653e+00	2.698111056942524844e-01
5.779292761839699233e+04	-9.354225001607119339e-02	2.758741426769825700e-01
5.779390830304966948e+04	-8.063481541948931408e-01	2.840580613065199489e-01
5.780006344296762836e+04	1.803904914595477749e-03	2.587709864528615067e-01
5.780217658614294487e+04	-7.144309775476358482e-01	2.823195832762507851e-01
5.780507614031344565e+04	3.075244801548251417e-01	2.598835437706442097e-01
5.780806787405959767e+04	6.257862305574235506e-02	2.667289894908196901e-01
5.780995381871834252e+04	2.327648419313845807e-01	2.758768774200660578e-01
5.781115524452966201e+04	2.135650425343555980e-01	2.717853892103033742e-01
5.781213806839407334e+04	-7.683933579564836691e-01	2.695978331899119840e-01
5.781304378089933743e+04	8.863229107309962274e-01	2.705410091440729747e-01
5.781397608129892615e+04	4.029204775679318118e-01	2.687377162660207208e-01
5.781497422163018928e+04	-3.008436473101028241e-01	2.790475394091945782e-01
5.781608449202714837e+04	-6.036498720541203511e-01	2.680405390880225558e-01
5.781700966368814989e+04	3.344293199616004131e-01	2.693297922497663310e-01
5.782005879948742950e+04	-2.455730958845379064e-01	2.735199408789196762e-01
5.782094744623149018e+04	1.029904511267886846e+00	3.099123155170827038e-01
5.782188723713688523e+04	-1.131501907399979245e+00	3.359784677290655330e-01
5.782514033768785157e+04	-1.911764067322110350e+00	2.741282536065928754e-01
5.782597839734247100e+04	1.328400556732958648e+00	2.708008144561568353e-01
5.782900293020263780e+04	6.814870840198636870e-01	2.778406292974317515e-01
5.783604429138623527e+04	3.440696075731466408e-01	2.625966613112586390e-01
5.783709451088165224e+04	-2.757768231267618830e-01	2.624887767490783896e-01
5.784007879471089109e+04	-4.171629908805698506e-01	2.639865234458269594e-01
5.784096309641345579e+04	5.563740181514731376e-01	2.687998820787437237e-01
5.784507401843608386e+04	3.173388414916189504e-01	2.675690211958517417e-01
5.784596712586918147e+04	3.082454482271714369e+00	2.709269574213721832e-01
5.784686326089099020e+04	-7.527261643235760857e-01	2.912161387419530678e-01
5.784812825979183253e+04	-1.698420283189989277e+00	2.653314497631633628e-01
5.784904649030935252e+04	6.073743484275837545e-01	2.638052306772400990e-01
5.784989198031750129e+04	-7.095091039718681714e-02	2.736140946148454822e-01
5.785106828216116264e+04	-1.905281134695542278e-01	2.591390958251348908e-01
5.785190580795949063e+04	-1.208840611570849433e-01	2.692468693628877197e-01
5.785305033214913419e+04	7.992282355162387830e-01	2.602112105520803520e-01
5.785589736191210250e+04	1.949834158649537130e-01	2.801184980197960472e-01
5.785703197202116280e+04	-1.767631565450756170e+00	2.521940302788348021e-01
5.786004504380821891e+04	-1.390367415488981351e+00	2.685200779564217433e-01
5.786098986210121075e+04	1.110683008286287077e+00	2.765748056157013024e-01
5.786196940857401205e+04	4.617279584863354103e-01	2.473643520120351325e-01
5.786284707662161236e+04	-5.312698523639483028e-01	2.740608021151129670e-01
5.786510376951314538e+04	-1.915449269738928706e+00	2.463758862875189692e-01
5.786600600285922701e+04	7.867663305823953124e-01	2.464094684667058888e-01
5.786701583195257990e+04	6.300010564800686552e-01	2.452647032496365898e-01
5.786796154229143576e+04	4.515248507441356196e-01	2.482054613686589528e-01
5.787486559782475524e+04	-2.902650003170492710e-01	2.693569435050866545e-01
5.787586296091316763e+04	-7.954209885901946109e-01	2.687430973781217980e-01
5.787906093803044496e+04	1.023028493182209786e-02	2.472231418395777203e-01
5.788096916964261618e+04	-2.740275723499507876e-01	2.484412333113183990e-01
5.788710114679319668e+04	-5.001694131960903178e-01	2.477973855250653612e-01
5.789213433571685164e+04	-5.194220912717355532e-01	2.497555225313778104e-01
5.789508494481393427e+04	4.906292918622057186e-01	2.476304531164723599e-01
5.789609687557845609e+04	-1.635825244566149195e-01	2.486584771137911043e-01
5.789786975373266614e+04	-2.654632010198838543e-01	2.678863756850182187e-01
5.789914696685454692e+04	3.040456030112181907e-01	2.507917164920346331e-01
5.789987678014318954e+04	-1.316583604784682393e-01	2.652725717431182462e-01
5.790188797094691836e+04	-1.186480226688217954e-01	2.631005432265559052e-01
5.790286238781029533e+04	-1.503845746547995077e+00	2.681903532388803524e-01
5.790509026045659994e+04	5.258801999234492541e-01	2.479850296540688503e-01
