BJD	Res	err
5.744504099954455887e+04	2.385885134622327541e-01	1.179724897438827885e-01
5.744591617324696563e+04	-1.517786039680181887e+00	1.262706067802238652e-01
5.744800385529352934e+04	-6.362743441876688166e-01	1.185948356372740348e-01
5.744899632747523719e+04	8.907798585367316946e-01	1.173143282486571320e-01
5.745103549944573024e+04	-5.389320543083577775e-01	1.330406752558150052e-01
5.745304763160986477e+04	5.323067967986396809e-01	1.201852708711702161e-01
5.745398585761812137e+04	-1.288280755286884016e+00	1.198278308588619084e-01
5.745509054588233994e+04	1.480383585305229843e+00	1.196996111620224346e-01
5.745592368632012949e+04	4.651106917316631950e-01	1.254461728114091013e-01
5.745699621605428547e+04	-2.503330876010696926e+00	1.189900515340225756e-01
5.745802519235028740e+04	6.956449717570833968e-02	1.197003511752030014e-01
5.745902206285212742e+04	4.315151937064918286e-01	1.183452335985499815e-01
5.746200396878796892e+04	-6.994621341093427702e-01	1.191729093612970830e-01
5.746320205369657924e+04	3.219246328895657427e-01	1.260216266396280427e-01
5.746493027957682352e+04	-8.084009963184257685e-01	1.288284211800225787e-01
5.746995706212560617e+04	-3.863926962893771133e-01	1.242542586012637534e-01
5.747395297524705529e+04	2.278149957087585165e-01	1.244743134088174968e-01
5.747488267371329130e+04	-1.060707222537331518e+00	1.314528953305115211e-01
5.747611970442417805e+04	-4.434007269738771129e-01	1.221643109522900922e-01
5.747689647744099057e+04	-9.332992456322486419e-02	1.298294113120040116e-01
5.748217096708052122e+04	6.423169338818048857e-01	1.217529793751327971e-01
5.748505026291837567e+04	-1.827563002556015448e+00	1.174835636635536140e-01
5.748612088859878713e+04	8.759058387862239670e-02	1.187434986813035304e-01
5.748705030144679040e+04	7.480845899810866229e-01	1.177410997108401108e-01
5.748807654627154261e+04	-4.963516770400318023e-01	1.174235106151042540e-01
5.748902045974098291e+04	4.262991112953429251e-01	1.183603630057640937e-01
5.748987418026379601e+04	-1.017590163326378416e+00	1.276314653190126214e-01
